511145.b2296	P0A6A3
511145.b2297	P0A9M8
511145.b2299	P65556
511145.b2300	P67095
511145.b2301	P77544
511145.b2302	P77526
511145.b2303	P0AC19
511145.b2304	P77775
511145.b2306	P07109
511145.b2309	P0AEU0
511145.b2310	P09551
511145.b2311	P0AG03
511145.b2312	P0AG16
511145.b2313	P08550
511145.b2314	P09549
511145.b2315	P08192
511145.b2316	P0A9Q5
511145.b2319	P08390
511145.b2320	P05459
511145.b2323	P0A953
511145.b2324	P77182
511145.b2325	P64540
511145.b2328	P0C0T5
511145.b2329	P12008
511145.b2330	P39199
511145.b2331	P0A8B2
511145.b2333	P76499
511145.b2343	P0AD33
511145.b2344	P10384
511145.b2345	P76505
511145.b2346	P76506
511145.b2351	P77293
511145.b2352	P76507
511145.b2366	P00926
511145.b2369	P0ACZ4
511145.b2370	P30855
511145.b2378	P0ACV2
511145.b2379	P77434
511145.b2382	P77396
511145.b2383	P77439
511145.b2388	P0A6V8
511145.b2392	P0A769
511145.b2393	P0AFF2
511145.b2395	P23842
511145.b2400	P04805
511145.b2405	P23841
511145.b2409	P0ACR7
511145.b2411	P15042
511145.b2412	P77173
511145.b2413	P0A6J3
511145.b2414	P0ABK5
511145.b2415	P0AA04
511145.b2416	P08839
511145.b2417	P69783
511145.b2418	P40191
511145.b2419	Q47702
511145.b2421	P16703
511145.b2423	P0AEB0
511145.b2425	P16700
511145.b2426	P37440
511145.b2430	P77619
511145.b2431	P76536
511145.b2434	P76539
511145.b2435	P36548
511145.b2436	P36553
511145.b2441	P0AEJ6
511145.b2442	P76542
511145.b2443	P76543
511145.b2444	P76544
511145.b2450	P76550
511145.b2451	P76551
511145.b2455	P77445
511145.b2458	P77218
511145.b2463	P76558
511145.b2464	P0A867
511145.b2465	P33570
511145.b2467	P37128
511145.b2468	P37127
511145.b2471	P24178
511145.b2472	P0AED7
511145.b2473	P76561
511145.b2474	P76562
511145.b2476	P0A7D7
511145.b2477	P0A903
511145.b2478	P0A6L2
511145.b2480	P0AE52
511145.b2487	P77329
511145.b2493	P0AFI9
511145.b2495	P76569
511145.b2497	P0AGM7
511145.b2498	P0A8F0
511145.b2499	P08178
511145.b2500	P08179
511145.b2501	P0A7B1
511145.b2502	P0AFL6
511145.b2503	P77172
511145.b2507	P04079
511145.b2508	P0ADG7
511145.b2509	P04994
511145.b2511	P0A6P5
511145.b2512	P77774
511145.b2513	P76576
511145.b2514	P60906
511145.b2515	P62620
511145.b2516	P27434
511145.b2517	P36979
511145.b2518	P0A763
511145.b2520	P76578
511145.b2521	P31142
511145.b2522	P0AFZ1
511145.b2523	P37095
511145.b2524	P0C0L9
511145.b2525	P0A9R4
511145.b2526	P0A6Z1
511145.b2527	P0A6L9
511145.b2529	P0ACD4
511145.b2530	P0A6B7
511145.b2531	P0AGK8
511145.b2532	P0AE01
511145.b2533	P0ADG4
511145.b2542	P77650
511145.b2549	P76585
511145.b2551	P0A825
511145.b2552	P24232
511145.b2553	P0A9Z1
511145.b2557	P15254
511145.b2558	P0AGC5
511145.b2560	P0AD42
511145.b2563	P24224
511145.b2564	P0A794
511145.b2565	P0A7H3
511145.b2566	P06616
511145.b2567	P0A7Y0
511145.b2568	P00803
511145.b2569	P60785
511145.b2571	P0AFX9
511145.b2573	P0AGB6
511145.b2576	P21507
511145.b2579	P68066
511145.b2580	P12295
511145.b2581	P0AGJ5
511145.b2583	Q47319
511145.b2584	P76594
511145.b2585	P23830
511145.b2587	P0AEX3
511145.b2592	P63284
511145.b2594	P33643
511145.b2595	P0AC02
511145.b2597	P0AD49
511145.b2599	P0A9J8
511145.b2600	P07023
511145.b2601	P00888
511145.b2606	P0A7K6
511145.b2607	P0A873
511145.b2608	P0A7X6
511145.b2609	P0A7T3
511145.b2610	P0AGD7
511145.b2611	P64432
511145.b2614	P09372
511145.b2616	P05824
511145.b2617	P0A937
511145.b2619	P0AGL5
511145.b2620	P0A832
511145.b2622	P32053
511145.b2623	P52123
511145.b2625	P52124
511145.b2630	P52129
511145.b2633	P52132
511145.b2642	P52138
511145.b2647	P52143
511145.b2660	P37339
511145.b2661	P25526
511145.b2662	P22256
511145.b2663	P25527
511145.b2664	P37338
511145.b2665	P0ADE6
511145.b2668	P55734
511145.b2669	P0ACG1
511145.b2670	P64550
511145.b2672	P0ADQ7
511145.b2675	P39452
511145.b2676	P37146
511145.b2677	P14175
511145.b2678	P14176
511145.b2679	P0AFM2
511145.b2684	P0ACR9
511145.b2685	P27303
511145.b2687	P45578
511145.b2688	P0A6W9
511145.b2690	P77475
511145.b2697	P00957
511145.b2698	P33596
511145.b2699	P0A7G6
511145.b2700	P0A6G3
511145.b2701	P41052
511145.b2708	P17115
511145.b2712	P30131
511145.b2714	P24242
511145.b2720	P16432
511145.b2721	P16431
511145.b2729	P24192
511145.b2731	P19323
511145.b2733	P23909
511145.b2738	Q46890
511145.b2741	P13445
511145.b2742	P0ADA3
511145.b2743	P0A7A5
511145.b2744	P0A840
511145.b2745	Q57261
511145.b2746	P62617
511145.b2747	Q46893
511145.b2750	P0A6J1
511145.b2753	P10423
511145.b2755	Q46896
511145.b2757	Q46898
511145.b2758	Q46899
511145.b2765	P65870
511145.b2768	Q46906
511145.b2776	P55138
511145.b2777	P64554
511145.b2778	P55140
511145.b2779	P0A6P9
511145.b2780	P0A7E5
511145.b2781	P0AEY3
511145.b2784	P0AG20
511145.b2786	P0AEC5
511145.b2787	P0AES2
511145.b2790	P65367
511145.b2792	Q46919
511145.b2794	Q46920
511145.b2795	P0ADR8
511145.b2796	P0AAD6
511145.b2797	P30744
511145.b2798	P38506
511145.b2799	P0A9S1
511145.b2802	P69922
511145.b2803	P11553
511145.b2804	P0AEN8
511145.b2806	P0ADR6
511145.b2808	P0A9F6
511145.b2809	P65292
511145.b2810	Q46925
511145.b2811	P0AGF2
511145.b2812	Q46927
511145.b2813	P0A935
511145.b2820	P08394
511145.b2821	P05458
511145.b2822	P07648
511145.b2827	P0A884
511145.b2828	P60955
511145.b2829	P37177
511145.b2830	P0A776
511145.b2834	P0A9T4
511145.b2836	P31119
511145.b2840	P03813
511145.b2846	Q46941
511145.b2865	Q46798
511145.b2866	Q46799
511145.b2867	Q46800
511145.b2869	Q46802
511145.b2871	P66899
511145.b2872	P65807
511145.b2873	Q46806
511145.b2874	Q46807
511145.b2875	Q46808
511145.b2876	Q46809
511145.b2878	Q46811
511145.b2879	Q46812
511145.b2883	P76641
511145.b2887	Q46820
511145.b2890	P0A8N3
511145.b2891	P07012
511145.b2893	P0AEG6
511145.b2894	P0A8P8
511145.b2895	P0ABY4
511145.b2897	P64559
511145.b2898	P0ADE8
511145.b2900	P67603
511145.b2901	Q46829
511145.b2903	P33195
511145.b2904	P0A6T9
511145.b2905	P27248
511145.b2906	P25535
511145.b2908	P15034
511145.b2909	P0A8C4
511145.b2910	P0ADS2
511145.b2913	P0A9T0
511145.b2914	P0A7Z0
511145.b2916	P0A8S1
511145.b2917	P27253
511145.b2919	P52045
511145.b2922	P0ADS6
511145.b2924	P0C0S1
511145.b2925	P0AB71
511145.b2926	P0A799
511145.b2927	P0A9B6
511145.b2935	P27302
511145.b2936	P25894
511145.b2937	P60651
511145.b2938	P21170
511145.b2942	P0A817
511145.b2947	P04425
511145.b2948	P0A8W5
511145.b2950	P52052
511145.b2951	P67080
511145.b2952	P64564
511145.b2954	P52061
511145.b2955	P52062
511145.b2957	P00805
511145.b2958	P0ADS9
511145.b2959	P38521
511145.b2960	P0A8I5
511145.b2961	P17802
511145.b2962	P0A8P3
511145.b2963	P0C066
511145.b2964	P0AFF4
511145.b2965	P21169
511145.b2976	P37330
511145.b2977	P0AEQ1
511145.b2980	P0ACL5
511145.b2983	Q46841
511145.b2988	P0AES0
511145.b2989	Q46845
511145.b2993	P37182
511145.b2994	P0ACE0
511145.b2996	P0AAJ8
511145.b2998	P64574
511145.b3001	Q46851
511145.b3002	P67244
511145.b3003	P0AG84
511145.b3005	P0ABV2
511145.b3006	P0ABU7
511145.b3008	P06721
511145.b3011	Q46856
511145.b3012	Q46857
511145.b3018	P26647
511145.b3019	P0AFI2
511145.b3024	P0ADU5
511145.b3025	P52076
511145.b3026	P40719
511145.b3028	P0AEY5
511145.b3029	P0ADU2
511145.b3030	P20083
511145.b3032	P0AEW4
511145.b3034	Q93K97
511145.b3035	P02930
511145.b3038	P0ADT5
511145.b3041	P0A7J0
511145.b3042	Q46868
511145.b3047	P77616
511145.b3049	P26649
511145.b3052	P76658
511145.b3053	P30870
511145.b3054	P30871
511145.b3055	P0ADT8
511145.b3056	P06961
511145.b3058	P0AC16
511145.b3062	P0AC35
511145.b3064	P05852
511145.b3065	P68679
511145.b3066	P0ABS5
511145.b3067	P00579
511145.b3068	P0A9H1
511145.b3070	Q46871
511145.b3071	P64588
511145.b3072	P50466
511145.b3076	P06864
511145.b3080	P42592
511145.b3083	P64578
511145.b3086	P42598
511145.b3087	P42599
511145.b3088	P42601
511145.b3089	P0AGE4
511145.b3090	P42603
511145.b3092	P0A8G3
511145.b3094	P0ACL2
511145.b3097	P42616
511145.b3098	P64581
511145.b3099	P64585
511145.b3100	Q47710
511145.b3102	P42620
511145.b3105	P67660
511145.b3106	P42624
511145.b3113	P0AGL2
511145.b3114	P42632
511145.b3117	P0AGF6
511145.b3121	P11864
511145.b3125	P0ABQ2
511145.b3131	P0ACK2
511145.b3132	P0C8K0
511145.b3133	P42904
511145.b3136	P42907
511145.b3137	P0AB74
511145.b3145	P43319
511145.b3146	P67087
511145.b3147	P45464
511145.b3148	P45465
511145.b3149	P66817
511145.b3150	P64596
511145.b3152	P45469
511145.b3153	P45470
511145.b3155	P45472
511145.b3156	P63417
511145.b3161	P0AAD2
511145.b3162	P0A9P6
511145.b3163	P0AFB1
511145.b3164	P05055
511145.b3165	P0ADZ4
511145.b3166	P60340
511145.b3167	P0A7G2
511145.b3169	P0AFF6
511145.b3170	P0A8A8
511145.b3172	P0A6E4
511145.b3175	P0AG99
511145.b3176	P31120
511145.b3177	P0AC13
511145.b3178	P0AAI3
511145.b3179	P0C0R7
511145.b3180	P0AGK4
511145.b3181	P0A6W5
511145.b3182	P24228
511145.b3183	P42641
511145.b3185	P0A7L8
511145.b3186	P0AG48
511145.b3187	P0AD57
511145.b3189	P0A749
511145.b3190	P0A9W6
511145.b3192	P0ADV7
511145.b3193	P64604
511145.b3194	P64606
511145.b3195	P63386
511145.b3196	P45394
511145.b3197	P45395
511145.b3198	P0ABZ4
511145.b3199	P0ADV9
511145.b3200	P0ADV1
511145.b3201	P0A9V1
511145.b3202	P24255
511145.b3203	P0AFX0
511145.b3204	P69829
511145.b3205	P0A894
511145.b3208	P46022
511145.b3209	P0ABU5
511145.b3210	P0AEC3
511145.b3212	P09831
511145.b3213	P09832
511145.b3220	P45423
511145.b3221	P45424
511145.b3223	P0A761
511145.b3225	P0A6L4
511145.b3226	P0A8W0
511145.b3228	P0AFZ3
511145.b3229	P0ACA3
511145.b3230	P0A7X3
511145.b3231	P0AA10
511145.b3232	P64612
511145.b3233	P0ADW3
511145.b3234	P39099
511145.b3235	P0AEE3
511145.b3244	P0AGG8
511145.b3247	P0A9J0
511145.b3248	P25536
511145.b3250	P16926
511145.b3251	P0A9X4
511145.b3252	P13518
511145.b3253	P26646
511145.b3255	P0ABD8
511145.b3256	P24182
511145.b3259	P0A8T1
511145.b3261	P0A6R3
511145.b3264	P0ACT2
511145.b3279	P0A9W9
511145.b3282	P45748
511145.b3283	P45771
511145.b3287	P0A6K3
511145.b3288	P23882
511145.b3289	P36929
511145.b3290	P0AGI8
511145.b3291	P0A742
511145.b3292	P0ACS5
511145.b3294	P0AG44
511145.b3295	P0A7Z4
511145.b3296	P0A7V8
511145.b3297	P0A7R9
511145.b3298	P0A7S9
511145.b3299	P0A7Q6
511145.b3300	P0AGA2
511145.b3301	P02413
511145.b3302	P0AG51
511145.b3303	P0A7W1
511145.b3304	P0C018
511145.b3305	P0AG55
511145.b3306	P0A7W7
511145.b3307	P0AG59
511145.b3308	P62399
511145.b3309	P60624
511145.b3310	P0ADY3
511145.b3311	P0AG63
511145.b3312	P0A7M6
511145.b3313	P0ADY7
511145.b3314	P0A7V3
511145.b3315	P61175
511145.b3316	P0A7U3
511145.b3317	P60422
511145.b3318	P0ADZ0
511145.b3319	P60723
511145.b3320	P60438
511145.b3321	P0A7R5
511145.b3322	P03825
511145.b3325	P45758
511145.b3327	P41441
511145.b3329	P41443
511145.b3333	P45763
511145.b3336	P0ABD3
511145.b3340	P0A6M8
511145.b3341	P02359
511145.b3342	P0A7S3
511145.b3345	P45532
511145.b3346	P64624
511145.b3347	P45523
511145.b3349	P0A9K9
511145.b3352	P63389
511145.b3356	P0ADX1
511145.b3357	P0ACJ8
511145.b3358	P45537
511145.b3359	P18335
511145.b3362	P0ADX5
511145.b3363	P0AFL3
511145.b3365	P08201
511145.b3368	P0AEA8
511145.b3371	P0AC00
511145.b3376	P45545
511145.b3378	P64631
511145.b3379	P45548
511145.b3380	P45549
511145.b3384	P00954
511145.b3385	P32662
511145.b3386	P0AG07
511145.b3387	P0AEE8
511145.b3388	P11557
511145.b3389	P07639
511145.b3390	P0A6D7
511145.b3394	P64634
511145.b3396	P02918
511145.b3397	P45799
511145.b3398	P45800
511145.b3400	P0ACG8
511145.b3401	P0A6Y5
511145.b3403	P22259
511145.b3404	P0AEJ4
511145.b3405	P0AA16
511145.b3406	P30128
511145.b3407	P46837
511145.b3408	P0AEL3
511145.b3409	P33650
511145.b3410	P64638
511145.b3412	P13001
511145.b3414	P63020
511145.b3416	P15977
511145.b3417	P00490
511145.b3418	P06993
511145.b3421	P46850
511145.b3422	P38035
511145.b3423	P0ACL0
511145.b3425	P0A6V5
511145.b3426	P13035
511145.b3428	P0AC86
511145.b3429	P0A6U8
511145.b3430	P0A6V1
511145.b3431	P15067
511145.b3432	P07762
511145.b3433	P0A9Q9
511145.b3438	P0ACP5
511145.b3439	P46852
511145.b3440	P46853
511145.b3441	P46854
511145.b3442	P46855
511145.b3448	P0ADX7
511145.b3449	P10908
511145.b3453	P0AG80
511145.b3454	P22731
511145.b3455	P0A9S7
511145.b3456	P22729
511145.b3458	P04816
511145.b3460	P0AD96
511145.b3461	P0AGB3
511145.b3462	P0AC30
511145.b3463	P0A9R7
511145.b3464	P10121
511145.b3465	P0ADX9
511145.b3467	P37615
511145.b3469	P37617
511145.b3470	P0A890
511145.b3472	P0AEE1
511145.b3476	P33590
511145.b3480	P33594
511145.b3483	P28911
511145.b3484	P28912
511145.b3486	P37624
511145.b3487	P37626
511145.b3492	P37631
511145.b3493	P0AFJ7
511145.b3495	P0AED0
511145.b3498	P27298
511145.b3499	P37634
511145.b3500	P06715
511145.b3506	P37194
511145.b3509	P0AET2
511145.b3510	P0AES9
511145.b3511	P0AET5
511145.b3513	P37636
511145.b3514	P37637
511145.b3515	P63201
511145.b3517	P69908
511145.b3518	P37197
511145.b3521	P37641
511145.b3524	P37645
511145.b3525	P37646
511145.b3526	P37647
511145.b3527	P37648
511145.b3528	P0A830
511145.b3529	P37649
511145.b3530	P37650
511145.b3531	P37651
511145.b3533	P37653
511145.b3540	P37313
511145.b3541	P0AAG0
511145.b3543	P0AEF8
511145.b3544	P23847
511145.b3546	P37661
511145.b3551	P20099
511145.b3553	P37666
511145.b3554	P0ADK0
511145.b3555	P0A9V5
511145.b3556	P0A9X9
511145.b3558	P19769
511145.b3559	P00961
511145.b3560	P00960
511145.b3566	P37387
511145.b3567	P37388
511145.b3568	P0AGI4
511145.b3570	P27297
511145.b3572	P09053
511145.b3574	P37671
511145.b3588	P37685
511145.b3589	P37686
511145.b3590	P14081
511145.b3591	P0A821
511145.b3592	P0ACA1
511145.b3597	P0AFV0
511145.b3599	P00550
511145.b3600	P09424
511145.b3602	P0ADK8
511145.b3605	P33232
511145.b3607	P0A9D4
511145.b3608	P0A6S7
511145.b3609	P0AG86
511145.b3610	P0AC62
511145.b3611	P0AG27
511145.b3612	P37689
511145.b3613	P37690
511145.b3615	P11290
511145.b3616	P07913
511145.b3617	P0AB77
511145.b3618	P25666
511145.b3619	P67910
511145.b3623	P27242
511145.b3624	P27241
511145.b3626	P27129
511145.b3629	P27126
511145.b3630	P25741
511145.b3631	P25740
511145.b3633	P0AC75
511145.b3634	P0A6I6
511145.b3635	P05523
511145.b3636	P0A7N9
511145.b3637	P0A7M2
511145.b3639	P0ABQ0
511145.b3640	P06968
511145.b3641	P0C093
511145.b3644	P23839
511145.b3647	P25772
511145.b3648	P60546
511145.b3649	P0A800
511145.b3650	P0AG24
511145.b3651	P0AGJ2
511145.b3652	P24230
511145.b3655	P31433
511145.b3661	P04846
511145.b3664	P31440
511145.b3667	P09836
511145.b3668	P09835
511145.b3670	P0ADF8
511145.b3671	P08142
511145.b3687	P0C054
511145.b3690	P31456
511145.b3697	P0A8Y5
511145.b3698	P09996
511145.b3699	P0AES6
511145.b3701	P0A988
511145.b3702	P03004
511145.b3703	P0A7P5
511145.b3705	P25714
511145.b3706	P25522
511145.b3708	P0A853
511145.b3710	P31462
511145.b3712	P0ADM8
511145.b3713	P0AGE6
511145.b3715	P31467
511145.b3718	P31470
511145.b3720	P26218
511145.b3724	P0A9K7
511145.b3725	P0AAH0
511145.b3728	P0AG82
511145.b3729	P17169
511145.b3730	P0ACC7
511145.b3731	P0A6E6
511145.b3732	P0ABB4
511145.b3733	P0ABA6
511145.b3734	P0ABB0
511145.b3735	P0ABA4
511145.b3736	P0ABA0
511145.b3737	P68699
511145.b3738	P0AB98
511145.b3739	P0ABC0
511145.b3740	P0A6U5
511145.b3741	P0A6U3
511145.b3742	P03817
511145.b3743	P0ACI6
511145.b3744	P00963
511145.b3745	P0ADN0
511145.b3746	P31473
511145.b3747	P63183
511145.b3749	P04983
511145.b3750	P0AGI1
511145.b3751	P02925
511145.b3755	P31475
511145.b3764	P0ADN2
511145.b3770	P0AB80
511145.b3771	P05791
511145.b3772	P04968
511145.b3774	P05793
511145.b3775	P0A9L5
511145.b3778	P09980
511145.b3780	P0A8J8
511145.b3781	P0AA25
511145.b3783	P0AG30
511145.b3785	P0AG00
511145.b3786	P27828
511145.b3787	P27829
511145.b3788	P27830
511145.b3789	P61887
511145.b3791	P27833
511145.b3794	P27836
511145.b3795	P27837
511145.b3802	P0ACB7
511145.b3803	P09127
511145.b3805	P06983
511145.b3806	P00936
511145.b3807	P27838
511145.b3809	P0A6K1
511145.b3810	P23305
511145.b3811	P0A8P6
511145.b3812	P0ADP0
511145.b3813	P03018
511145.b3816	P0ABI4
511145.b3821	P0A921
511145.b3825	P07000
511145.b3826	P27848
511145.b3828	P0A9F9
511145.b3829	P25665
511145.b3830	P56262
511145.b3831	P12758
511145.b3833	P0A887
511145.b3835	P0A6A0
511145.b3836	P69428
511145.b3838	P69425
511145.b3839	P69423
511145.b3842	P0AFW0
511145.b3843	P0AAB4
511145.b3844	P0AEN1
511145.b3846	P21177
511145.b3847	P21165
511145.b3850	P0ACB4
511145.b3857	P32173
511145.b3858	P0ADP9
511145.b3860	P0AEG4
511145.b3861	P32128
511145.b3862	P32129
511145.b3863	P00582
511145.b3865	P0A6P7
511145.b3866	P0A8H6
511145.b3867	P32131
511145.b3868	P0AFB8
511145.b3869	P0AFB5
511145.b3870	P0A9C5
511145.b3871	P32132
511145.b3874	P32135
511145.b3882	P0A9V8
511145.b3884	P32144
511145.b3885	P0A8Y3
511145.b3887	P0A6M4
511145.b3888	P0ADQ2
511145.b3891	P13024
511145.b3892	P0AEL0
511145.b3893	P0AAJ5
511145.b3894	P32176
511145.b3895	P32177
511145.b3898	P32153
511145.b3900	P32155
511145.b3903	P32170
511145.b3904	P32171
511145.b3908	P00448
511145.b3910	P32157
511145.b3911	P0AE82
511145.b3912	P0AE88
511145.b3916	P0A796
511145.b3918	P06282
511145.b3919	P0A858
511145.b3922	P32162
511145.b3923	P0AAB8
511145.b3924	P28861
511145.b3925	P0A9C9
511145.b3926	P0A6F3
511145.b3927	P0AER0
511145.b3928	P0AF36
511145.b3929	P0A8R0
511145.b3931	P0A6H5
511145.b3932	P0A7B8
511145.b3933	P29131
511145.b3935	P17888
511145.b3936	P0A7M9
511145.b3938	P0A8U6
511145.b3939	P00935
511145.b3940	P00562
511145.b3941	P0AEZ1
511145.b3942	P13029
511145.b3945	P0A9S5
511145.b3946	P32669
511145.b3947	P32670
511145.b3949	P32672
511145.b3951	P32674
511145.b3952	P32675
511145.b3953	P32676
511145.b3955	P0CB39
511145.b3956	P00864
511145.b3957	P23908
511145.b3959	P0A6C8
511145.b3960	P11447
511145.b3961	P0ACQ4
511145.b3962	P27306
511145.b3963	P0ACU5
511145.b3965	P23003
511145.b3966	P06129
511145.b3972	P08373
511145.b3973	P06709
511145.b3974	P0A6I3
511145.b3981	P0AG96
511145.b3982	P0AFG0
511145.b3983	P0A7J7
511145.b3984	P0A7L0
511145.b3985	P0A7J3
511145.b3986	P0A7K2
511145.b3987	P0A8V2
511145.b3988	P0A8T7
511145.b3989	P27375
511145.b3990	P30140
511145.b3994	P30136
511145.b3995	P0AFX4
511145.b3996	P32664
511145.b3997	P29680
511145.b3998	P68739
511145.b3999	P32680
511145.b4000	P0ACF0
511145.b4002	P0AAA9
511145.b4003	P14377
511145.b4004	P14375
511145.b4005	P15640
511145.b4006	P15639
511145.b4013	P07623
511145.b4014	P08997
511145.b4015	P0A9G6
511145.b4016	P11071
511145.b4017	P23325
511145.b4019	P13009
511145.b4021	P0A7C6
511145.b4022	P32684
511145.b4024	P08660
511145.b4025	P0A6T1
511145.b4034	P0AEX9
511145.b4035	P68187
511145.b4036	P02943
511145.b4037	P03841
511145.b4040	P0AGK1
511145.b4041	P0A7A7
511145.b4042	P0ABN1
511145.b4043	P0A7C2
511145.b4044	P28303
511145.b4045	P68206
511145.b4046	P0AC51
511145.b4049	P32695
511145.b4051	P28304
511145.b4052	P0ACB0
511145.b4054	P04693
511145.b4055	P0AE22
511145.b4056	P0AF48
511145.b4057	P0AF50
511145.b4058	P0A698
511145.b4059	P0AGE0
511145.b4061	P32701
511145.b4064	P0AF52
511145.b4065	P32703
511145.b4069	P27550
511145.b4070	P0ABK9
511145.b4077	P21345
511145.b4080	P32714
511145.b4087	P32721
511145.b4094	P16690
511145.b4095	P16689
511145.b4096	P16679
511145.b4107	P16681
511145.b4108	P0AFJ1
511145.b4109	P0DM86
511145.b4109	P0DM85
511145.b4110	P39267
511145.b4111	P0C0L7
511145.b4119	P06720
511145.b4120	P02921
511145.b4122	P14407
511145.b4128	P0AF61
511145.b4129	P0A8N5
511145.b4131	P0A9H3
511145.b4133	P23890
511145.b4135	P0ACU7
511145.b4136	P36655
511145.b4137	P69488
511145.b4138	P0ABN5
511145.b4139	P0AC38
511145.b4142	P0A6F9
511145.b4143	P0A6F5
511145.b4144	P0AF70
511145.b4145	P39279
511145.b4146	P39280
511145.b4147	P0A6N4
511145.b4149	P0A901
511145.b4150	P00811
511145.b4152	P0A8Q0
511145.b4153	P0AC47
511145.b4154	P00363
511145.b4155	P0A8N7
511145.b4159	P39285
511145.b4160	P0A8K1
511145.b4161	P39286
511145.b4162	P0A784
511145.b4167	P31806
511145.b4168	P0AF67
511145.b4169	P26365
511145.b4170	P23367
511145.b4171	P16384
511145.b4172	P0A6X3
511145.b4173	P25519
511145.b4174	P0ABC7
511145.b4175	P0ABC3
511145.b4177	P0A7D4
511145.b4178	P0AF63
511145.b4179	P21499
511145.b4180	P63177
511145.b4182	P0AF78
511145.b4183	P39293
511145.b4187	P33224
511145.b4190	P39298
511145.b4200	P02358
511145.b4202	P0A7T7
511145.b4203	P0A7R1
511145.b4206	P39310
511145.b4207	P0A9L3
511145.b4208	P0AAE0
511145.b4209	P69506
511145.b4211	P39315
511145.b4213	P08331
511145.b4214	P22255
511145.b4215	P39317
511145.b4218	P0AE45
511145.b4219	P0A744
511145.b4220	P0ADE4
511145.b4221	P39321
511145.b4226	P0A7A9
511145.b4232	P0A993
511145.b4233	P37773
511145.b4234	P0A8X0
511145.b4235	P0AFK0
511145.b4238	P28903
511145.b4239	P28904
511145.b4240	P36672
511145.b4243	P0AF93
511145.b4244	P0A7F3
511145.b4245	P0A786
511145.b4252	P0AF96
511145.b4253	P39336
511145.b4254	P04391
511145.b4255	P0AF90
511145.b4256	P39337
511145.b4258	P07118
511145.b4260	P68767
511145.b4261	P0AF98
511145.b4262	P0ADC6
511145.b4263	P39342
511145.b4264	P39343
511145.b4267	P39346
511145.b4269	P27250
511145.b4278	P03835
511145.b4280	P39353
511145.b4291	P13036
511145.b4295	P39356
511145.b4299	P39360
511145.b4301	P39362
511145.b4302	P39363
511145.b4305	P39366
511145.b4313	P0ADH7
511145.b4322	P24215
511145.b4323	P39160
511145.b4327	P39376
511145.b4328	P39377
511145.b4336	P39385
511145.b4345	P15006
511145.b4348	P05719
511145.b4349	P08957
511145.b4350	P08956
511145.b4351	P24202
511145.b4352	P24203
511145.b4354	P39396
511145.b4355	P02942
511145.b4358	P39400
511145.b4360	P18390
511145.b4361	P0AEF0
511145.b4367	P39405
511145.b4371	P39406
511145.b4375	P0A7I4
511145.b4376	P0AFH8
511145.b4377	P39407
511145.b4378	P39408
511145.b4379	P39409
511145.b4381	P0A6L0
511145.b4382	P07650
511145.b4383	P0A6K6
511145.b4384	P0ABP8
511145.b4386	P32099
511145.b4388	P0AGB0
511145.b4389	P24554
511145.b4390	P27278
511145.b4391	P0A9W3
511145.b4392	P0AGC3
511145.b4393	P0A881
511145.b4394	P39411
511145.b4395	P0A7A2
511145.b4396	P0ACI0
511145.b4397	P0AE91
511145.b4398	P08368
511145.b4401	P0A9Q1
511145.b4403	P37005
511145.b4406	P0A8K5
511145.b4410	P0ADB4
511145.b4411	P0ADB7
511145.b4415	P77091
511145.b4461	P37908
511145.b4463	Q46911
511145.b4464	Q46817
511145.b4468	P52073
511145.b4469	Q46861
511145.b4471	P42630
511145.b4472	P46474
511145.b4479	P31460
511145.b4481	P56258
511145.b4485	Q6BEX0
511145.b4487	Q6BEX5
511145.b4506	Q2EEQ2
511145.b4511	P18393
511145.b4517	P0AC92
511145.b4526	P38394
511145.b4536	Q2MB16
511145.b4537	P0AD10
511145.b4541	P33347
511145.b4547	Q2EET2
511145.b4554	Q2M7R5
511145.b4557	P0A8C8
511145.b4558	P0ADN6
511145.b4596	A5A614
511145.b4620	A5A628
511145.b0007	P30143
511145.b0011	P75617
511145.b0013	P28696
511145.b0020	P0A9G2
511145.b0036	P31551
511145.b0038	P31572
511145.b0039	P60584
511145.b0043	P68644
511145.b0060	P21189
511145.b0068	P31550
511145.b0069	P33595
511145.b0072	P0A6A6
511145.b0097	P62395
511145.b0103	P0A6I9
511145.b0107	P36645
511145.b0110	P13016
511145.b0117	P36682
511145.b0135	P31058
511145.b0137	P37017
511145.b0140	P33128
511145.b0146	P0A823
511145.b0152	P07822
511145.b0158	P37028
511145.b0173	P45568
511145.b0182	P10441
511145.b0190	P0AA97
511145.b0191	P40711
511145.b0195	P28634
511145.b0224	P0AA99
511145.b0227	Q47151
511145.b0232	Q47156
511145.b0241	P02932
511145.b0246	Q47684
511145.b0254	Q57083
511145.b0267	P37007
511145.b0283	P77183
511145.b0286	P77165
511145.b0289	P77263
511145.b0294	P71301
511145.b0295	P56257
511145.b0304	P77212
511145.b0305	P77379
511145.b0306	P77252
511145.b0307	P77536
511145.b0311	P17444
511145.b0313	P17446
511145.b0316	P77700
511145.b0319	P77297
511145.b0320	P77187
511145.b0321	P77221
511145.b0324	P77554
511145.b0326	P77393
511145.b0339	P0ABE9
511145.b0340	P00816
511145.b0343	P02920
511145.b0344	P00722
511145.b0345	P03023
511145.b0350	P77608
511145.b0352	P51020
511145.b0358	Q47534
511145.b0364	P71311
511145.b0365	Q47537
