#name: Chi, MCP,2011
#score: 5.5
#weight: 100%
#description: abundance based on Spectral counting, from <a href="http://www.ncbi.nlm.nih.gov/pubmed/21749987" target="_blank">Chi, MCP,2011</a><br/><b>Interaction consistency score</b>: 5.5&nbsp<b>Coverage</b>: 95%
#organ: WHOLE_ORGANISM
#integrated: false
#
#internal_id	string_external_id	abundance_ppm	raw_spectral_count
#
2371782	224308.BSU38530	74.61039642479717	91
2370169	224308.BSU22540	103.43783037716622	46
2369746	224308.BSU18480	71.77897440320392	55
2369081	224308.BSU12030	104.07828908767735	15
2370386	224308.BSU24680	30.92529221877209	20
2369401	224308.BSU15060	72.4026893493919	93
2371667	224308.BSU37400	37.53173151529622	45
2370805	224308.BSU28860	5230.89190419224	688
2371211	224308.BSU32860	15.811160189421187	4
2370432	224308.BSU25140	244.2687444144483	305
2369483	224308.BSU15870	128.0620052075698	241
2368437	224308.BSU05610	43.3730844856623	69
2369949	224308.BSU20400	31.401074843817696	35
2368628	224308.BSU07520	339.0309387446857	231
2368853	224308.BSU09790	76.34378575497863	118
2369248	224308.BSU13600	165.60715777228572	115
2368482	224308.BSU06070	58.68923058753571	49
2371781	224308.BSU38520	200.6481306707937	43
2369080	224308.BSU12020	23.662137342442637	27
2369747	224308.BSU18490	117.5736452600372	43
2370170	224308.BSU22550	44.85319970535653	26
2368006	224308.BSU01400	12361.848682010075	471
2369400	224308.BSU15050	117.85279574717008	110
2370806	224308.BSU28870	1995.7930582456129	658
2369484	224308.BSU15880	285.88256471849377	127
2370387	224308.BSU24690	75.99036023751789	22
2370431	224308.BSU25130	214.5427240339687	118
2371212	224308.BSU32870	137.32309146677383	88
2368627	224308.BSU07510	22.083131690563903	10
2369950	224308.BSU20410	169.65641148191256	60
2368438	224308.BSU05620	76.0880507651342	62
2368481	224308.BSU06060	78.82704817222388	109
2370803	224308.BSU28840	64.50845660634211	7
2370577	224308.BSU26610	31.679488809141066	36
2370171	224308.BSU22560	155.65835370374418	64
2369404	224308.BSU15080	3714.411227750007	282
2371669	224308.BSU37420	50.34237705531574	60
2369250	224308.BSU13620	1738.6026520290354	803
2369481	224308.BSU15850	70.95912638130108	54
2371784	224308.BSU38550	463.794222447723	522
2369083	224308.BSU12050	13.64094155905021	4
2370434	224308.BSU25160	147.1134204565616	130
2371213	224308.BSU32880	25.635874993486336	32
2369951	224308.BSU20420	159.1221388264186	74
2368439	224308.BSU05630	59.595370281430185	30
2370578	224308.BSU26619	26.60815698588355	6
2368630	224308.BSU07540	24.428318441964656	6
2369405	224308.BSU15090	81.15479909044794	58
2368851	224308.BSU09770	33.78035918124676	54
2370576	224308.BSU26600	58.875116226016274	27
2370172	224308.BSU22570	46.610350455969005	26
2370804	224308.BSU28850	2947.8675192336805	665
2369403	224308.BSU15070	209.15820601952268	107
2368392	224308.BSU05200	7.696527394419307	2
2369249	224308.BSU13610	802.4424686442892	273
2368483	224308.BSU06090	124.42535396487835	98
2371783	224308.BSU38540	71.4500768891675	46
2371668	224308.BSU37410	26.339344469973458	28
2371214	224308.BSU32890	28.334836883607423	8
2370433	224308.BSU25150	152.04684926311637	71
2369082	224308.BSU12040	113.34597554818716	46
2369482	224308.BSU15860	144.17483233262993	93
2369952	224308.BSU20430	2.9406611541233776	2
2368440	224308.BSU05640	112.97132942768584	32
2368852	224308.BSU09780	71.52347007559379	78
2368629	224308.BSU07530	20.061745237972072	10
2369479	224308.BSU15830	426.23620013626055	115
2369086	224308.BSU12070	37.320870901354766	10
2371786	224308.BSU38570	55.61197883266927	28
2370428	224308.BSU25100	147.67195578155983	57
2369397	224308.BSU15020	48.85278560401048	15
2370580	224308.BSU26630	162.9770032960322	155
2369905	224308.BSU19970	71.29981470128878	19
2370382	224308.BSU24640	160.08419656782874	103
2369813	224308.BSU19090	53.31691481793737	27
2368632	224308.BSU07560	36.4240078000041	33
2370165	224308.BSU22500	353.33362608068023	70
2368478	224308.BSU06030	2716.0651062658408	3654
2371205	224308.BSU32820	95.53651219238296	148
2368441	224308.BSU05650	59.73022362825801	109
2369480	224308.BSU15840	98.61217546478237	114
2371785	224308.BSU38560	79.68654983634765	88
2368884	224308.BSU10090	187.6183797556201	61
2369084	224308.BSU12060	186.05534569554356	72
2369396	224308.BSU15010	85.95892796769382	41
2370383	224308.BSU24650	73.1092260338969	20
2369906	224308.BSU19980	31.358797843305503	7
2370579	224308.BSU26620	11.857625891506855	12
2368631	224308.BSU07550	265.46421024389105	85
2368442	224308.BSU05660	206.50118990926592	115
2368477	224308.BSU06020	3030.1501095057815	752
2369812	224308.BSU19080	70.81922097122829	35
2370166	224308.BSU22510	27.39701468928455	13
2371206	224308.BSU32830	64.63400476450681	61
2369477	224308.BSU15810	133.3248310093107	7
2369088	224308.BSU12090	3.9492772445441915	2
2371788	224308.BSU38590	80.75233368876323	16
2369907	224308.BSU19990	4.776929954048822	2
2370582	224308.BSU26650	4.517932985992416	4
2370430	224308.BSU25120	125.15648988752108	32
2369399	224308.BSU15040	24.276260881570344	20
2370167	224308.BSU22520	72.93591248101917	64
2368634	224308.BSU07580	16.73937018158843	31
2369811	224308.BSU19070	73.36992979838838	44
2368443	224308.BSU05670	87.52234659817847	41
2371207	224308.BSU32840	69.900363492005	172
2370869	224308.BSU29490	853.7156495057285	407
2371787	224308.BSU38580	21.0668290138401	17
2370807	224308.BSU28890	69.84138132784497	40
2369087	224308.BSU12080	97.61366729927494	27
2369478	224308.BSU15820	1636.561279493126	196
2370168	224308.BSU22530	3.072269896351469	2
2369398	224308.BSU15030	28.30662817521666	22
2370429	224308.BSU25110	32.08121467997609	11
2370581	224308.BSU26640	35.70182103823388	43
2370385	224308.BSU24670	67.90148897758722	37
2368479	224308.BSU06040	75.0936878034716	33
2370054	224308.BSU21400	141.3870319141857	130
2369810	224308.BSU19060	168.0347788745688	75
2368633	224308.BSU07570	46.28925880904683	38
2368444	224308.BSU05680	41.895582127242285	17
2371209	224308.BSU32850	35.888643481618075	39
2371094	224308.BSU31730	11.29748508291059	4
2368845	224308.BSU09710	33.809889362403496	45
2368701	224308.BSU08260	66.10488523527398	50
2370055	224308.BSU21410	59.96500499977465	58
2370273	224308.BSU23550	77.59651074774567	68
2368879	224308.BSU10040	95.14574248547726	66
2369556	224308.BSU16590	719.8467155528735	216
2369315	224308.BSU14220	226.346975685855	104
2368973	224308.BSU10990	50.04469591303786	70
2368702	224308.BSU08270	35.78741916971922	23
2370649	224308.BSU27330	105.1295559749282	74
2369738	224308.BSU18400	15.095641403686809	4
2371675	224308.BSU37480	25.27298288698178	6
2370868	224308.BSU29480	61.96959189122353	69
2370584	224308.BSU26670	49.48094321941092	53
2367898	224308.BSU00330	154.72963843287664	60
2369957	224308.BSU20480	42.03616528001189	6
2368846	224308.BSU09720	48.00766199511983	87
2371095	224308.BSU31740	79.38349253648306	128
2369024	224308.BSU11500	107.95813694661065	40
2368635	224308.BSU07590	53.47085215661269	32
2370583	224308.BSU26660	27.342707154561086	18
2370056	224308.BSU21420	429.57217354651846	35
2369555	224308.BSU16580	84.42850700385644	357
2370274	224308.BSU23560	104.28162277879774	46
2368880	224308.BSU10050	40.67814575856329	30
2368703	224308.BSU08280	57.79086327949492	67
2368972	224308.BSU10980	19.99511383150095	47
2370890	224308.BSU29690	94.27425739622336	66
2369316	224308.BSU14230	132.6321444185467	51
2369739	224308.BSU18410	54.712436867840026	81
2370650	224308.BSU27340	143.49300554458029	148
2370867	224308.BSU29470	247.5071085117624	326
2367897	224308.BSU00320	341.71201138647007	278
2369958	224308.BSU20490	82.74104406427482	76
2371096	224308.BSU31750	212.1750378271011	295
2369025	224308.BSU11510	9.868199930331667	2
2368476	224308.BSU06010	38.29561608591848	18
2368699	224308.BSU08240	23.936784070756303	20
2369740	224308.BSU18420	22.338329993846767	20
2369313	224308.BSU14200	50.50286192381808	12
2370647	224308.BSU27310	41.37992198907803	92
2368971	224308.BSU10970	92.6467911500791	86
2370057	224308.BSU21430	44.363284975818374	20
2370275	224308.BSU23570	103.41983327545738	98
2370866	224308.BSU29460	151.61498794831556	66
2368881	224308.BSU10060	49.31611768497327	33
2370586	224308.BSU26690	15.77861219153707	18
2367900	224308.BSU00350	90.19835069443423	26
2368844	224308.BSU09700	68.51539820806492	8
2368700	224308.BSU08250	16.373853561466102	22
2368970	224308.BSU10960	115.80715380699453	30
2368475	224308.BSU06000	61.198283086240984	2
2369026	224308.BSU11520	79.77920807973396	45
2369314	224308.BSU14210	55.07702817209184	42
2370648	224308.BSU27320	1797.5093410003524	694
2369741	224308.BSU18430	24.643944319345778	23
2370276	224308.BSU23580	31.052669982353926	18
2370058	224308.BSU21440	35.362668617429094	13
2368882	224308.BSU10070	110.12140613508684	104
2370585	224308.BSU26680	73.95446396431859	33
2371097	224308.BSU31760	324.3586310955506	154
2371676	224308.BSU37490	198.68156151411011	140
2367899	224308.BSU00340	75.07855172393543	47
2370865	224308.BSU29450	796.8657539693446	829
2368969	224308.BSU10950	28.112432814266793	21
2368697	224308.BSU08220	22.956203258259666	38
2368849	224308.BSU09750	25.06592435741857	16
2371235	224308.BSU33100	34.579648855964244	17
2369319	224308.BSU14260	133.38407531833604	56
2370864	224308.BSU29440	184.8738586949641	250
2369953	224308.BSU20440	28.371569496026815	10
2367902	224308.BSU00370	1521.6595960372445	445
2371098	224308.BSU31770	54.848995748610314	22
2370277	224308.BSU23590	36.036914357757496	13
2371671	224308.BSU37440	20.350839484029816	13
2370801	224308.BSU28820	282.57727255901096	239
2370059	224308.BSU21450	94.31591636253403	111
2370886	224308.BSU29660	4263.08593634186	2217
2371973	224308.BSU40400	51.20023171568701	130
2368874	224308.BSU10000	902.8849262866918	232
2369027	224308.BSU11530	71.38697286134636	66
2369742	224308.BSU18440	883.1517933769705	851
2368968	224308.BSU10940	31.844869688389934	28
2368698	224308.BSU08230	33.51534831301005	10
2368850	224308.BSU09760	55.26112617363451	16
2367901	224308.BSU00360	108.57833934210278	79
2369320	224308.BSU14270	61.41544458552469	49
2369954	224308.BSU20450	48.24051339644196	68
2371099	224308.BSU31780	189.69135694468824	48
2370885	224308.BSU29650	74.59398123617073	108
2371670	224308.BSU37430	101.19945670420624	17
2370802	224308.BSU28830	106.86738701248325	120
2370060	224308.BSU21460	130.2574192888279	119
2369743	224308.BSU18450	568.6707803442549	2344
2370646	224308.BSU27300	276.02342113950874	108
2368876	224308.BSU10010	5.172935546522505	2
2371974	224308.BSU40410	191.08650485550606	112
2369028	224308.BSU11540	276.2151744857312	480
2368847	224308.BSU09730	112.82079540610616	56
2368695	224308.BSU08200	90.41258391061973	38
2368967	224308.BSU10930	65.33822686681482	41
2371673	224308.BSU37460	149.4030978116588	210
2369955	224308.BSU20460	12.695997521149618	13
2369317	224308.BSU14240	1147.8685558917136	312
2370862	224308.BSU29420	186.72589537125066	129
2369030	224308.BSU11550	46.24214067526308	37
2368279	224308.BSU04100	71.60842487662406	55
2371975	224308.BSU40420	875.8159751022902	994
2367904	224308.BSU00390	119.11277274009939	73
2370061	224308.BSU21470	92.20740491732269	223
2370889	224308.BSU29680	98.04051218200688	166
2369079	224308.BSU12010	52.25387598683811	38
2369744	224308.BSU18460	58.19774188865408	72
2371780	224308.BSU38510	32.588904391926754	39
2369485	224308.BSU15890	199.58446013939533	202
2368877	224308.BSU10020	810.266015533291	635
2370799	224308.BSU28800	67.91397683423448	105
2368966	224308.BSU10920	77.58490024551818	200
2368696	224308.BSU08210	20.99255974039862	30
2368848	224308.BSU09740	133.74974666438106	4
2368436	224308.BSU05600	27.149251718947745	23
2371317	224308.BSU33900	2160.9846856633067	1684
2371672	224308.BSU37450	23.610522131928434	9
2369956	224308.BSU20470	21.270631879179014	34
2369318	224308.BSU14250	109.9218979174916	89
2370888	224308.BSU29679	2.8994343655121133	2
2371779	224308.BSU38500	103.40865507793896	138
2371976	224308.BSU40430	27.62316308710925	5
2370861	224308.BSU29410	372.83306641636915	181
2367903	224308.BSU00380	274.85770816005675	637
2370062	224308.BSU21480	143.8654750221565	7
2368280	224308.BSU04110	62.345219478848726	38
2368878	224308.BSU10030	405.45069571397636	192
2369031	224308.BSU11560	249.5551225583185	102
2369745	224308.BSU18470	47.888811245305924	41
2370887	224308.BSU29670	277.7075004271956	312
2370800	224308.BSU28810	37.40926990823603	26
2369078	224308.BSU12000	53.85646626272571	135
2370052	224308.BSU21380	59.55033061525825	52
2368333	224308.BSU04640	91.56100393567549	106
2368105	224308.BSU02410	176.9480818681508	124
