#name: Zivanovic,Genome_Biol,2009
#score: 7.5
#weight: 100%
#description: abundance based on Spectral counting, from <a href="http://www.ncbi.nlm.nih.gov/pubmed?term=19558674" target="_blank">Zivanovic,Genome_Biol, 2009</a><br/><b>Interaction consistency score</b>: 7.5&nbsp<b>Coverage</b>: 62%
#organ: WHOLE_ORGANISM
#integrated: false
#
#internal_id	string_external_id	abundance_ppm	raw_spectral_count
#
5109174	593117.TGAM_0428	2146.168116525077	272
5108990	593117.TGAM_0243	19.204694721927524	2
5109173	593117.TGAM_0427	5552.156523260908	2144
5109172	593117.TGAM_0426	699.3545213185184	175
5108998	593117.TGAM_0251	15.253326507304838	2
5109556	593117.TGAM_0810	76.39074986837902	2
5108795	593117.TGAM_0048	14.901309446543848	4
5108796	593117.TGAM_0049	45.45380936263442	3
5108997	593117.TGAM_0250	69.11483502950558	6
5109375	593117.TGAM_0629	5686.45574272488	1109
5109372	593117.TGAM_0626	74.86584288953162	13
5108794	593117.TGAM_0047	33.30663916725724	3
5109370	593117.TGAM_0624	19.975610801408354	3
5108792	593117.TGAM_0045	70.23130922292458	7
5109369	593117.TGAM_0623	5.348050649482412	2
5109564	593117.TGAM_0818	95.19263126969976	28
5109561	593117.TGAM_0815	201.15701742924864	49
5109366	593117.TGAM_0620	9.426299966975728	3
5109367	593117.TGAM_0621	303.97332323958153	62
5109559	593117.TGAM_0813	21.37448401609049	7
5109557	593117.TGAM_0811	613.3079571852179	146
5109558	593117.TGAM_0812	27.677853363838217	17
5109158	593117.TGAM_0412	6594.273716714274	25
5109160	593117.TGAM_0414	31.71190925218678	2
5109159	593117.TGAM_0413	182.12392112935999	31
5108986	593117.TGAM_0239	79.92913323975084	4
5109156	593117.TGAM_0410	271.00267840244805	192
5108788	593117.TGAM_0041	17.451031708113433	1
5108983	593117.TGAM_0236	716.3968130938625	63
5109165	593117.TGAM_0419	0.9242936482039047	1
5108787	593117.TGAM_0040	74.8484488001106	26
5108790	593117.TGAM_0043	23.629362022339038	2
5108985	593117.TGAM_0238	36.11443636071669	3
5109162	593117.TGAM_0416	905.8663375691019	96
5108978	593117.TGAM_0231	92.19593497176777	11
5109164	593117.TGAM_0418	76.33271046342351	37
5108981	593117.TGAM_0234	2708.194999255319	454
5108980	593117.TGAM_0233	1168.5754954747651	149
5108784	593117.TGAM_0037	51.91679868752339	5
5109363	593117.TGAM_0617	2664.574419793363	527
5109364	593117.TGAM_0618	19.65775719677126	7
5108785	593117.TGAM_0038	505.8839793020218	57
5109365	593117.TGAM_0619	45.90298411057634	12
5108786	593117.TGAM_0039	70.74916837105306	7
5109567	593117.TGAM_0821	28.833383031255465	8
5108780	593117.TGAM_0033	78.27437101704197	7
5109359	593117.TGAM_0613	544.8351789206885	35
5108781	593117.TGAM_0034	304.24024481821374	31
5108782	593117.TGAM_0035	135.2080275601054	23
5109362	593117.TGAM_0616	5.098782860535111	1
5108783	593117.TGAM_0036	79.81523997164346	19
5109575	593117.TGAM_0829	69.62429300330275	7
5109358	593117.TGAM_0612	39.176655964645754	11
5109568	593117.TGAM_0822	29.908777277807328	5
5109570	593117.TGAM_0824	6.02445924068682	4
5109189	593117.TGAM_0443	62.87709230048219	11
5109188	593117.TGAM_0442	110.04469688527374	36
5108976	593117.TGAM_0229	4740.485925873585	771
5109193	593117.TGAM_0447	539.6542115315194	237
5109192	593117.TGAM_0446	936.8051877634064	101
5109190	593117.TGAM_0444	1230.8707488374268	458
5109195	593117.TGAM_0449	340.6759231400897	28
5109194	593117.TGAM_0448	1312.901567557012	263
5108974	593117.TGAM_0227	92.61517408680533	18
5108779	593117.TGAM_0032	383.2855594686456	126
5108973	593117.TGAM_0226	28.95377893468419	4
5108778	593117.TGAM_0031	345.84123590798083	41
5108777	593117.TGAM_0030	256.31848185484785	17
5108972	593117.TGAM_0225	502.8430195338657	62
5108971	593117.TGAM_0224	97.09123325290113	25
5109394	593117.TGAM_0648	30.56023181381963	10
5108772	593117.TGAM_0025	1052.3991548350355	157
5109395	593117.TGAM_0649	473.79025241297296	58
5109392	593117.TGAM_0646	1056.0868613255495	64
5109393	593117.TGAM_0647	29.272563005542075	13
5108977	593117.TGAM_0230	3742.3378104644676	1638
5108776	593117.TGAM_0029	2.654123225135307	1
5108773	593117.TGAM_0026	72.80285258990592	3
5108774	593117.TGAM_0027	103.7636237705531	12
5109386	593117.TGAM_0640	1485.982819641531	259
5109387	593117.TGAM_0641	231.8235753730799	79
5109579	593117.TGAM_0833	8.571646127940227	1
5109388	593117.TGAM_0642	134.49281460253786	32
5109583	593117.TGAM_0837	18.512621997288893	4
5108965	593117.TGAM_0218	2893.4126355004933	779
5109176	593117.TGAM_0430	103.05634938439495	16
5109178	593117.TGAM_0432	60.08658917265401	9
5108966	593117.TGAM_0219	90.71447189164643	14
5109177	593117.TGAM_0431	463.2580821409808	73
5109180	593117.TGAM_0434	17.46920955771275	5
5109182	593117.TGAM_0436	58.56256126861682	11
5108957	593117.TGAM_0210	137.5102115579581	35
5109183	593117.TGAM_0437	200.57422705379062	19
5108959	593117.TGAM_0212	151.41231058218855	38
5108960	593117.TGAM_0213	2.200883989504669	1
5108962	593117.TGAM_0215	17.473251384096375	3
5109385	593117.TGAM_0639	85.81729499104988	6
5109587	593117.TGAM_0841	73.59997443921299	5
5108764	593117.TGAM_0017	329.3379579544764	72
5109588	593117.TGAM_0842	38.57204025038838	7
5108765	593117.TGAM_0018	1014.6052111940216	203
5109589	593117.TGAM_0843	10.639023411607889	2
5108766	593117.TGAM_0019	14.346432825767346	6
5109591	593117.TGAM_0845	3.811239433167149	1
5109592	593117.TGAM_0846	205.00106148517582	22
5109593	593117.TGAM_0847	16.172382016584688	1
5109376	593117.TGAM_0630	1530.019117148959	188
5109595	593117.TGAM_0849	567.2940662634056	45
5109035	593117.TGAM_0288	47.7694583528799	8
5109033	593117.TGAM_0286	17.961362517015566	9
5109034	593117.TGAM_0287	30.729542206324084	8
5110659	593117.TGAM_1913	271.00512851105645	76
5109875	593117.TGAM_1129	733.6088402498928	276
5109874	593117.TGAM_1128	92.26339633850556	8
5109868	593117.TGAM_1122	30.931434567096062	6
5109413	593117.TGAM_0667	64.44649997249735	5
5109876	593117.TGAM_1130	20.909325553551085	9
5109412	593117.TGAM_0666	471.3355310264605	74
5109877	593117.TGAM_1131	56.086728030051596	8
5109411	593117.TGAM_0665	226.07564385255563	32
5108756	593117.TGAM_0009	81.01522890301666	15
5108755	593117.TGAM_0008	3.7214739859727657	1
5108754	593117.TGAM_0007	6.228078047076742	3
5108753	593117.TGAM_0006	46.63417432795843	8
5109040	593117.TGAM_0293	76.6953256630856	27
5109039	593117.TGAM_0292	7.735625897959488	2
5109038	593117.TGAM_0291	120.62654876332418	17
5108749	593117.TGAM_0002	5.147647170569803	1
5110653	593117.TGAM_1907	2212.240536440258	324
5109026	593117.TGAM_0279	8.886969138866577	1
5109022	593117.TGAM_0275	19.463270821855367	6
5110648	593117.TGAM_1902	568.9020099875175	115
5109023	593117.TGAM_0276	8.068502728789467	3
5110647	593117.TGAM_1901	5341.439615414496	901
5109024	593117.TGAM_0277	65.64097455008822	14
5110646	593117.TGAM_1900	19.0394821143928	2
5109885	593117.TGAM_1139	203.86640829223165	63
5109882	593117.TGAM_1136	33.212323749120685	4
5109881	593117.TGAM_1135	268.0903076495776	34
5109886	593117.TGAM_1140	248.074713318867	38
5109887	593117.TGAM_1141	239.8177328420121	80
5109030	593117.TGAM_0283	1235.4962820863057	161
5109029	593117.TGAM_0282	75.70054627942243	10
5109032	593117.TGAM_0285	274.6481320881658	58
5109031	593117.TGAM_0284	394.6444164574243	133
5109028	593117.TGAM_0281	18.240061533595796	2
5109027	593117.TGAM_0280	568.2383665362756	93
5110655	593117.TGAM_1909	354.2808281693878	89
5109855	593117.TGAM_1109	192.38044011926272	39
5110680	593117.TGAM_1934	272.03880690223235	30
5109013	593117.TGAM_0266	523.49685747895	52
5110143	593117.TGAM_1397	7543.4642341971	3674
5109014	593117.TGAM_0267	6432.577867098212	603
5110679	593117.TGAM_1933	11.750812725394793	2
5109153	593117.TGAM_0407	240.60351565533625	25
5109150	593117.TGAM_0404	757.6443839723083	95
5110682	593117.TGAM_1936	781.368856712568	48
5109011	593117.TGAM_0264	1441.5503876361379	206
5110145	593117.TGAM_1399	1120.239556039364	8
5109012	593117.TGAM_0265	4232.806259040374	840
5110681	593117.TGAM_1935	142.38280146526847	42
5110683	593117.TGAM_1937	59.95344963157211	10
5109154	593117.TGAM_0408	2.7709043354712577	1
5110685	593117.TGAM_1939	84.83212397458458	27
5109155	593117.TGAM_0409	6.137492034262806	2
5109016	593117.TGAM_0269	3.0449843013167768	1
5109849	593117.TGAM_1103	72.51025161204117	7
5110676	593117.TGAM_1930	419.4800366984066	90
5109148	593117.TGAM_0402	6605.396992837349	1024
5109437	593117.TGAM_0691	473.8204313586864	115
5109851	593117.TGAM_1105	94.4945543718959	56
5109149	593117.TGAM_0403	302.26527876274145	56
5109850	593117.TGAM_1104	53.50437935010883	4
5109438	593117.TGAM_0692	35.910380966123505	12
5110678	593117.TGAM_1932	22.879194492504823	3
5109853	593117.TGAM_1107	1279.0971030212552	365
5110677	593117.TGAM_1931	161.2827711083134	16
5109436	593117.TGAM_0690	1252.1245773183193	917
5109147	593117.TGAM_0401	6554.97847839182	2385
5109428	593117.TGAM_0682	1369.5481674621958	786
5109433	593117.TGAM_0687	17.316301831975366	2
5109856	593117.TGAM_1110	591.2916952110999	81
5109021	593117.TGAM_0274	188.05257629830558	35
5109020	593117.TGAM_0273	26.36585205845461	2
5109019	593117.TGAM_0272	147.17881048881534	37
5109018	593117.TGAM_0271	35.230040508793195	7
5110671	593117.TGAM_1925	503.84755202500247	305
5110134	593117.TGAM_1388	7.25317812052264	1
5110670	593117.TGAM_1924	450.192335542602	120
5109001	593117.TGAM_0254	253.64168672793195	60
5110133	593117.TGAM_1387	53.001688667080245	8
5110669	593117.TGAM_1923	297.4003372209238	30
5109002	593117.TGAM_0255	141.0088436509285	97
5109865	593117.TGAM_1119	15.62564526427144	3
5110668	593117.TGAM_1922	589.982643384354	75
5110675	593117.TGAM_1929	718.8127793875894	69
5110673	593117.TGAM_1927	199.769300783653	13
5110672	593117.TGAM_1926	1916.9976245018759	1422
5109555	593117.TGAM_0809	295.2429317824172	47
5109858	593117.TGAM_1112	136.90211570617595	16
5109864	593117.TGAM_1118	29.72981025601171	6
5110667	593117.TGAM_1921	1462.055962051213	78
5109863	593117.TGAM_1117	112.95344919903764	16
5110666	593117.TGAM_1920	1968.7154236733952	193
5109427	593117.TGAM_0681	44.292766200340616	5
5109418	593117.TGAM_0672	3.6985052229634445	1
5109547	593117.TGAM_0801	294.4542543132477	34
5109546	593117.TGAM_0800	7535.840646342273	1550
5109549	593117.TGAM_0803	187.80678656434526	9
5109419	593117.TGAM_0673	14.115100447810631	1
5109866	593117.TGAM_1120	119.99311842982678	32
5109551	593117.TGAM_0805	68.55593287307113	3
5109550	593117.TGAM_0804	284.357523790943	11
5110137	593117.TGAM_1391	114.95456496252427	15
5110138	593117.TGAM_1392	4.20597117299348	1
5110136	593117.TGAM_1390	1448.5062931101618	672
5109008	593117.TGAM_0261	4471.732431788517	721
5110141	593117.TGAM_1395	26.776679354007346	7
5109007	593117.TGAM_0260	19.219705153523023	6
5110139	593117.TGAM_1393	145.63097543819273	8
5109010	593117.TGAM_0263	871.8833798621055	66
5109009	593117.TGAM_0262	5079.76133568219	1510
5109641	593117.TGAM_0895	3707.4766172078125	640
5109642	593117.TGAM_0896	3035.925431302112	1159
5110325	593117.TGAM_1579	35.324716534145345	6
5110130	593117.TGAM_1384	3.4578742356235646	1
5109643	593117.TGAM_0897	25.5909253538944	8
5110323	593117.TGAM_1577	301.29143122787735	61
5110128	593117.TGAM_1382	235.9633108040698	26
5110127	593117.TGAM_1381	285.6906745891422	74
5110505	593117.TGAM_1759	324.7550399233968	44
5110126	593117.TGAM_1380	447.63958184786344	49
5110805	593117.TGAM_2059	5.446884703326854	1
5110320	593117.TGAM_1574	7.717106937455763	3
5110804	593117.TGAM_2058	46.633790566342725	4
5110503	593117.TGAM_1757	29.699838255865178	18
5110319	593117.TGAM_1573	14.282050120397836	4
5110502	593117.TGAM_1756	427.76133006997554	121
5109921	593117.TGAM_1175	359.71658351115474	60
5110501	593117.TGAM_1755	67.15981148527857	8
5110500	593117.TGAM_1754	457.04553249519404	105
5110499	593117.TGAM_1753	139.31676088231296	43
5109919	593117.TGAM_1173	35.87639316275235	13
5109918	593117.TGAM_1172	691.548532384862	341
5110498	593117.TGAM_1752	35.20052478943799	15
5109917	593117.TGAM_1171	323.5991472916469	54
5110497	593117.TGAM_1751	2671.7184492022557	829
5110496	593117.TGAM_1750	13.682299767485075	3
5110699	593117.TGAM_1953	1600.312241756529	321
5110697	593117.TGAM_1951	270.8373884024181	14
5110698	593117.TGAM_1952	139.7923358114162	43
5110696	593117.TGAM_1950	135.21309625813896	38
5109912	593117.TGAM_1166	73.6249502186417	11
5109913	593117.TGAM_1167	11.066464664368361	4
5110813	593117.TGAM_2067	55.78955648899051	9
5110125	593117.TGAM_1379	209.24385880060515	26
5110705	593117.TGAM_1959	2321.268727641555	271
5110810	593117.TGAM_2064	19.05006209594414	7
5110327	593117.TGAM_1581	9.402417912562086	1
5110123	593117.TGAM_1377	489.61129272639425	105
5110808	593117.TGAM_2062	939.9497888266505	233
5110703	593117.TGAM_1957	15.938467126668622	1
5110809	593117.TGAM_2063	54.61251391186867	14
5110704	593117.TGAM_1958	182.3291648847493	2
5110806	593117.TGAM_2060	2643.7725365061665	482
5110701	593117.TGAM_1955	636.5479649235539	91
5110121	593117.TGAM_1375	625.5230175669168	53
5110122	593117.TGAM_1376	201.461265561426	33
5110702	593117.TGAM_1956	67.41021889992129	4
5110313	593117.TGAM_1567	2.3540060764049073	1
5110118	593117.TGAM_1372	8.262366835014392	1
5110117	593117.TGAM_1371	66.95669640664372	14
5110120	593117.TGAM_1374	10.854337282013676	1
5110314	593117.TGAM_1568	2.172736528300004	1
5110493	593117.TGAM_1747	0.6611107993561551	7
5110815	593117.TGAM_2069	197.34567157439415	26
5110814	593117.TGAM_2068	318.63097827982284	75
5110308	593117.TGAM_1562	26.61090153536188	10
5110495	593117.TGAM_1749	0.5381568078966701	2
5110310	593117.TGAM_1564	19.843371147430663	5
5110489	593117.TGAM_1743	46.95856469838134	15
5109931	593117.TGAM_1185	218.8708032768367	51
5110488	593117.TGAM_1742	266.5386652731907	91
5110491	593117.TGAM_1745	2.9234774477589602	1
5109932	593117.TGAM_1186	21.529688252556586	4
5110490	593117.TGAM_1744	87.78974650704335	37
5109927	593117.TGAM_1181	58.12922088478655	10
5109926	593117.TGAM_1180	10.42273456979833	2
5110487	593117.TGAM_1741	4.669329660941919	1
5110486	593117.TGAM_1740	64.98301106212267	12
5110686	593117.TGAM_1940	62.004329576263885	14
5110687	593117.TGAM_1941	312.32981687513677	34
5110688	593117.TGAM_1942	14.86550153459101	2
5110816	593117.TGAM_2070	270.241942283706	102
5110689	593117.TGAM_1943	3344.5267377428195	1014
5109923	593117.TGAM_1177	80.8433049013132	9
5109925	593117.TGAM_1179	1105.8331106880785	298
5110821	593117.TGAM_2075	158.32732301984788	28
5110114	593117.TGAM_1368	15.300977610948328	2
5110695	593117.TGAM_1949	29.510488220902324	2
5110318	593117.TGAM_1572	20.066850928387616	4
5110817	593117.TGAM_2071	22.504271457670338	3
5110110	593117.TGAM_1364	28.659432934688425	3
5110690	593117.TGAM_1944	337.21930475665016	92
5110691	593117.TGAM_1945	126.91404157693007	18
5110112	593117.TGAM_1366	152.4997467281798	41
5110693	593117.TGAM_1947	904.761417291756	136
5110113	593117.TGAM_1367	508.8569842036992	108
5110820	593117.TGAM_2074	13.365270740387047	1
5110784	593117.TGAM_2038	173.13689647951097	27
5110300	593117.TGAM_1554	5636.685676007665	243
5110783	593117.TGAM_2037	826.5936036904357	139
5110299	593117.TGAM_1553	147.29440586084854	27
5110298	593117.TGAM_1552	4526.65602217945	540
5110782	593117.TGAM_2036	1242.617468962217	215
5110297	593117.TGAM_1551	15.225843432030707	4
5110781	593117.TGAM_2035	515.8648862873437	86
5110109	593117.TGAM_1363	219.50905468221885	123
5110303	593117.TGAM_1557	3.0141128496702154	1
5110302	593117.TGAM_1556	527.235532757531	130
5110301	593117.TGAM_1555	221.7729511793282	28
5110785	593117.TGAM_2039	1056.5645463631888	229
5110106	593117.TGAM_1360	4.423437978472125	2
5109896	593117.TGAM_1150	880.485573166564	312
5110518	593117.TGAM_1772	1271.1749230018524	746
5110517	593117.TGAM_1771	6770.450889033178	2347
5109900	593117.TGAM_1154	3.662711796411322	1
5110523	593117.TGAM_1777	20.603900479225363	2
5109899	593117.TGAM_1153	4.788965495444571	1
5109898	593117.TGAM_1152	23211.742275359375	4031
5110522	593117.TGAM_1776	836.1741215043797	200
5109897	593117.TGAM_1151	8.600039512079238	2
5110521	593117.TGAM_1775	1015.9850563860006	342
5109892	593117.TGAM_1146	233.17070271663715	45
5110718	593117.TGAM_1972	46.420658557936314	11
5109893	593117.TGAM_1147	219.34168964440553	31
5110721	593117.TGAM_1975	510.9758862214374	71
5110526	593117.TGAM_1780	3959.0590017657432	165
5110722	593117.TGAM_1976	62.5220568342776	1
5110527	593117.TGAM_1781	1110.3469130752296	124
5109894	593117.TGAM_1148	4085.6364314630164	849
5110720	593117.TGAM_1974	2503.1032380200636	115
5109895	593117.TGAM_1149	737.1946703129535	178
5110786	593117.TGAM_2040	46.43327795056371	4
5110725	593117.TGAM_1979	585.1633346460126	196
5110787	593117.TGAM_2041	265.4854087590579	32
5110102	593117.TGAM_1356	740.876015569741	105
5110723	593117.TGAM_1977	110.0765825668208	7
5110724	593117.TGAM_1978	1225.3975723668004	147
5110790	593117.TGAM_2044	388.00588436524	114
5110791	593117.TGAM_2045	6.553850923971	2
5110788	593117.TGAM_2042	3045.9006639432896	503
5110103	593117.TGAM_1357	449.2111833394627	58
5110789	593117.TGAM_2043	53.377993428129194	9
5110793	593117.TGAM_2047	37.95156514696211	5
5110287	593117.TGAM_1541	34.00718083838795	5
5110515	593117.TGAM_1769	462.5844656205671	64
5110792	593117.TGAM_2046	3.939056592740824	1
5110514	593117.TGAM_1768	441.76194987539685	50
5110289	593117.TGAM_1543	12.801596566717576	8
5110795	593117.TGAM_2049	382.0592556573189	78
5110288	593117.TGAM_1542	308.2718185199539	125
5110291	593117.TGAM_1545	55.05971505166152	14
5110290	593117.TGAM_1544	14.403572253178996	1
5110098	593117.TGAM_1352	854.9117045000215	275
5110293	593117.TGAM_1547	266.9199477886059	52
5110097	593117.TGAM_1351	962.8093312803057	308
5110295	593117.TGAM_1549	695.0142519652481	236
5110506	593117.TGAM_1760	730.794858244148	144
5110294	593117.TGAM_1548	317.5285822655857	76
5110509	593117.TGAM_1763	184.72849979775162	16
5109906	593117.TGAM_1160	2.6113004645234152	1
5110508	593117.TGAM_1762	334.4444820919226	61
5109909	593117.TGAM_1163	186.01110054026947	32
5110511	593117.TGAM_1765	199.08023656678571	36
5110510	593117.TGAM_1764	16.97057259459763	6
5109908	593117.TGAM_1162	670.6092719170201	67
5110513	593117.TGAM_1767	9.401104632567025	2
5109911	593117.TGAM_1165	63.366445535737654	12
5109910	593117.TGAM_1164	476.8780232819183	41
5110512	593117.TGAM_1766	77.14777945716196	7
5109901	593117.TGAM_1155	6.848463023499484	1
5110706	593117.TGAM_1960	134.36030433794036	29
5110707	593117.TGAM_1961	210.48947910464182	6
5110708	593117.TGAM_1962	359.0139725736095	19
5110709	593117.TGAM_1963	2192.585753378512	150
5110710	593117.TGAM_1964	2469.4666428099517	161
5110711	593117.TGAM_1965	1278.5556495424942	89
5110516	593117.TGAM_1770	342.0499898751633	58
5110712	593117.TGAM_1966	1218.6267691868986	125
5110088	593117.TGAM_1342	62.99356496700713	10
5110089	593117.TGAM_1343	58.8658516538552	20
5110713	593117.TGAM_1967	3054.3830476023463	184
5110797	593117.TGAM_2051	41.39138968793264	4
5110714	593117.TGAM_1968	785.7201517425694	58
5110090	593117.TGAM_1344	103.85926512341612	13
5110798	593117.TGAM_2052	1176.2009902480997	144
5110715	593117.TGAM_1969	5057.912676717553	385
5110092	593117.TGAM_1346	684.5734234941241	112
5110800	593117.TGAM_2054	15.044419901929842	3
5110801	593117.TGAM_2055	11.446270653605668	2
5110802	593117.TGAM_2056	22.63773362926451	4
5110296	593117.TGAM_1550	310.9426022646419	101
5110457	593117.TGAM_1711	395.2900271071893	117
5109605	593117.TGAM_0859	96.55579863015394	14
5110456	593117.TGAM_1710	161.88975831953883	11
5109602	593117.TGAM_0856	470.33262831473735	79
5109601	593117.TGAM_0855	1069.7303830999083	15
5110765	593117.TGAM_2019	18.267309464994433	1
5109597	593117.TGAM_0851	0.9937284525004514	1
5110087	593117.TGAM_1341	26.815782170686642	5
5109600	593117.TGAM_0854	35.820237371318264	8
5110764	593117.TGAM_2018	9.10729330843253	1
