#name: S.pyogenes(M1GAS), PaxDB integrated dataset
#score: 12.1
#weight: 
#description: integrated dataset: weighted average of 'S.pyogenes(M1GAS), PeptideAtlas,Feb,2007' (weighting 100%),'S.pyogenes(M1GAS), Okamoto,BMC_Microbiol,2011' (weighting 100%)<br/><b>Interaction consistency score</b>: 12.1&nbsp<b>Coverage</b>: 75%
#organ: WHOLE_ORGANISM
#integrated: true
#
#internal_id	string_external_id	abundance
#
1986032	160490.SPy_0260	282.204450590219
1986034	160490.SPy_0262	110.920202141958
1986035	160490.SPy_0263	110.373420180929
1986036	160490.SPy_0264	81.7390794094273
1986038	160490.SPy_0266	98.2934771429799
1986039	160490.SPy_0267	70.8934552095192
1986040	160490.SPy_0268	332.177087348744
1986041	160490.SPy_0269	443.330651529645
1986042	160490.SPy_0271	3368.17410862609
1986043	160490.SPy_0272	7981.41761718871
1986044	160490.SPy_0273	4383.53324550163
1986045	160490.SPy_0274	14383.7683337953
1986046	160490.SPy_0276	66.4829001650502
1986047	160490.SPy_0277	67.7385774710343
1986048	160490.SPy_0278	18.0865933804586
1986049	160490.SPy_0280	1.39731538518194
1986050	160490.SPy_0281	12.4363867796153
1986052	160490.SPy_0285	379.485027700015
1986053	160490.SPy_0287	198.838676453972
1986054	160490.SPy_0288	30.6133624802207
1986055	160490.SPy_0289	44.5412602143027
1986056	160490.SPy_0290	15.2526458498765
1986057	160490.SPy_0292	58.8949409172004
1986058	160490.SPy_0294	287.838226047769
1986060	160490.SPy_0296	155.096119150697
1986061	160490.SPy_0297	104.469932063345
1987506	160490.SPy_0303	0.290857718390091
1986065	160490.SPy_0306	66.3754967861019
1986066	160490.SPy_0307	2065.58392342016
1986067	160490.SPy_0308	187.58257394301
1986068	160490.SPy_0309	53.5546062068368
1986069	160490.SPy_0310	61.2323202752033
1986073	160490.SPy_0316	2121.70585503063
1986074	160490.SPy_0317	1586.9245935795
1986075	160490.SPy_0319	393.790494605592
1986076	160490.SPy_0320	23.1993192293292
1986080	160490.SPy_0326	76.9803732292054
1986081	160490.SPy_0327	19.0030702441613
1986082	160490.SPy_0329	15.3800445617806
1986083	160490.SPy_0330	935.172253253852
1986085	160490.SPy_0334	26.29831411892
1986086	160490.SPy_0337	15.5248117983179
1986087	160490.SPy_0338	46.7079460629871
1986088	160490.SPy_0339	8.62162381287761
1986089	160490.SPy_0340	2.04731801378061
1986090	160490.SPy_0341	94.5525850069374
1986091	160490.SPy_0342	12.3998904836321
1986092	160490.SPy_0343	80.8202431318602
1986093	160490.SPy_0345	177.635656955299
1986095	160490.SPy_0348	145.006766611777
1986096	160490.SPy_0349	2285.42666375526
1986097	160490.SPy_0351	279.773738043112
1986098	160490.SPy_0352	12.9125494079085
1986101	160490.SPy_0358	9.49450753165577
1986102	160490.SPy_0359	135.429994628979
1986104	160490.SPy_0362	38.8016313922881
1986105	160490.SPy_0363	47.6870031455244
1986108	160490.SPy_0366	11.908885440445
1986110	160490.SPy_0369	354.271347428032
1986112	160490.SPy_0371	2.48278399344541
1986115	160490.SPy_0376	2.53586341838692
1986116	160490.SPy_0377	4.09154438919957
1986117	160490.SPy_0378	18.641858091037
